sample_id	slot	source_field	discovery_uri	generation	byte_size	checksum_algorithm	checksum_value	created_at	updated_at	immutable_read_uri	metageneration	crc32c_base64	md5_base64	etag
HG00140	hap1_bed	cpg_hap1_bed	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/6d4c37e4-f784-4a1a-8ef8-966dfc9e7886/call-CpgPileup/HG00140.hap1.bed.gz	1777749783979551	300476631	md5_base64	rNk1g5uUBPn4SoL9b8p6Dg==	2026-05-02T19:23:03.984Z	2026-06-03T16:04:00.799Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/6d4c37e4-f784-4a1a-8ef8-966dfc9e7886/call-CpgPileup/HG00140.hap1.bed.gz?generation=1777749783979551	3	Q00LcQ==	rNk1g5uUBPn4SoL9b8p6Dg==	CJ/M/oKqm5QDEAM=
HG00140	hap1_bed_index	cpg_hap1_bed_idx	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/6d4c37e4-f784-4a1a-8ef8-966dfc9e7886/call-CpgPileup/HG00140.hap1.bed.gz.tbi	1777749792357153	1567068	md5_base64	lPF54GgFcsaWDdEyiaiFRw==	2026-05-02T19:23:12.360Z	2026-06-02T19:52:11.483Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/6d4c37e4-f784-4a1a-8ef8-966dfc9e7886/call-CpgPileup/HG00140.hap1.bed.gz.tbi?generation=1777749792357153	2	d1DylA==	lPF54GgFcsaWDdEyiaiFRw==	CKH2/Yaqm5QDEAI=
HG00140	hap2_bed	cpg_hap2_bed	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/6d4c37e4-f784-4a1a-8ef8-966dfc9e7886/call-CpgPileup/HG00140.hap2.bed.gz	1777749775112495	300203981	md5_base64	cJVkqlLcPM6OwoQWw37nqA==	2026-05-02T19:22:55.117Z	2026-06-03T15:54:25.626Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/6d4c37e4-f784-4a1a-8ef8-966dfc9e7886/call-CpgPileup/HG00140.hap2.bed.gz?generation=1777749775112495	3	A5Gceg==	cJVkqlLcPM6OwoQWw37nqA==	CK+y4f6pm5QDEAM=
HG00140	hap2_bed_index	cpg_hap2_bed_idx	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/6d4c37e4-f784-4a1a-8ef8-966dfc9e7886/call-CpgPileup/HG00140.hap2.bed.gz.tbi	1777749777169635	1567263	md5_base64	xt+6P0GjU5w5kFJpeN9bQg==	2026-05-02T19:22:57.174Z	2026-06-03T14:48:09.855Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/6d4c37e4-f784-4a1a-8ef8-966dfc9e7886/call-CpgPileup/HG00140.hap2.bed.gz.tbi?generation=1777749777169635	3	Ezsufg==	xt+6P0GjU5w5kFJpeN9bQg==	COP53v+pm5QDEAM=
HG00146	combined_bed	cpg_combined_bed	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/a8cc4267-64d2-4ec4-b6fe-6d8b1067fcdd/call-CpgPileup/HG00146.combined.bed.gz	1777749039678095	341050050	md5_base64	C/UouNBy8F8L1Zh9lGRGRw==	2026-05-02T19:10:39.682Z	2026-06-03T16:04:16.227Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/a8cc4267-64d2-4ec4-b6fe-6d8b1067fcdd/call-CpgPileup/HG00146.combined.bed.gz?generation=1777749039678095	3	LNEJeg==	C/UouNBy8F8L1Zh9lGRGRw==	CI+FiqCnm5QDEAM=
HG00146	combined_bed_index	independently_verified_combined_bed_index	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/a8cc4267-64d2-4ec4-b6fe-6d8b1067fcdd/call-CpgPileup/HG00146.combined.bed.gz.tbi	1777749043761647	1684013	md5_base64	CNbMh1F6zlRFvIwVTt96lQ==	2026-05-02T19:10:43.765Z	2026-06-03T14:40:56.636Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/a8cc4267-64d2-4ec4-b6fe-6d8b1067fcdd/call-CpgPileup/HG00146.combined.bed.gz.tbi?generation=1777749043761647	3	9kGiKQ==	CNbMh1F6zlRFvIwVTt96lQ==	CO+jg6Knm5QDEAM=
HG00146	hap1_bed	cpg_hap1_bed	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/a8cc4267-64d2-4ec4-b6fe-6d8b1067fcdd/call-CpgPileup/HG00146.hap1.bed.gz	1777749028562308	303069879	md5_base64	T4pfNcxOUNj0BpLo6G38QQ==	2026-05-02T19:10:28.566Z	2026-06-02T20:26:15.384Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/a8cc4267-64d2-4ec4-b6fe-6d8b1067fcdd/call-CpgPileup/HG00146.hap1.bed.gz?generation=1777749028562308	2	zG3VHw==	T4pfNcxOUNj0BpLo6G38QQ==	CITL45qnm5QDEAI=
HG00146	hap1_bed_index	cpg_hap1_bed_idx	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/a8cc4267-64d2-4ec4-b6fe-6d8b1067fcdd/call-CpgPileup/HG00146.hap1.bed.gz.tbi	1777749041823086	1653083	md5_base64	6jBtiX0y8j4hAL8xmKy7Ow==	2026-05-02T19:10:41.826Z	2026-06-02T20:06:29.100Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/a8cc4267-64d2-4ec4-b6fe-6d8b1067fcdd/call-CpgPileup/HG00146.hap1.bed.gz.tbi?generation=1777749041823086	2	6tobsg==	6jBtiX0y8j4hAL8xmKy7Ow==	CO76jKGnm5QDEAI=
HG00146	hap2_bed	cpg_hap2_bed	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/a8cc4267-64d2-4ec4-b6fe-6d8b1067fcdd/call-CpgPileup/HG00146.hap2.bed.gz	1777749062237847	302670573	md5_base64	GYM3Lb5pSdHxize4gXUsJQ==	2026-05-02T19:11:02.241Z	2026-06-02T20:06:15.954Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/a8cc4267-64d2-4ec4-b6fe-6d8b1067fcdd/call-CpgPileup/HG00146.hap2.bed.gz?generation=1777749062237847	2	ukATtQ==	GYM3Lb5pSdHxize4gXUsJQ==	CJf96qqnm5QDEAI=
HG00146	hap2_bed_index	cpg_hap2_bed_idx	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/a8cc4267-64d2-4ec4-b6fe-6d8b1067fcdd/call-CpgPileup/HG00146.hap2.bed.gz.tbi	1777749045716146	1653280	md5_base64	irvcsCW7PsmVy2a4FFxKTw==	2026-05-02T19:10:45.719Z	2026-06-02T19:53:29.033Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/a8cc4267-64d2-4ec4-b6fe-6d8b1067fcdd/call-CpgPileup/HG00146.hap2.bed.gz.tbi?generation=1777749045716146	2	GO0CbA==	irvcsCW7PsmVy2a4FFxKTw==	CLLJ+qKnm5QDEAI=
HG002	combined_bed	cpg_combined_bed	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/1f398d01-343b-4fca-9c5e-88b42e6f6081/call-CpgPileup/HG002.combined.bed.gz	1777749219435919	317248643	md5_base64	C2Vr0VKnJZ8Ih75UqNDZeg==	2026-05-02T19:13:39.439Z	2026-06-03T15:40:06.957Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/1f398d01-343b-4fca-9c5e-88b42e6f6081/call-CpgPileup/HG002.combined.bed.gz?generation=1777749219435919	3	9MCBqA==	C2Vr0VKnJZ8Ih75UqNDZeg==	CI/L5fWnm5QDEAM=
HG002	combined_bed_index	independently_verified_combined_bed_index	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/1f398d01-343b-4fca-9c5e-88b42e6f6081/call-CpgPileup/HG002.combined.bed.gz.tbi	1777749226730766	1690840	md5_base64	ZwDpf8loQVs5cyBVZJ8HaQ==	2026-05-02T19:13:46.733Z	2026-06-02T20:05:21.042Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/1f398d01-343b-4fca-9c5e-88b42e6f6081/call-CpgPileup/HG002.combined.bed.gz.tbi?generation=1777749226730766	2	dp1ckw==	ZwDpf8loQVs5cyBVZJ8HaQ==	CI7qovmnm5QDEAI=
HG002	hap1_bed	cpg_hap1_bed	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/1f398d01-343b-4fca-9c5e-88b42e6f6081/call-CpgPileup/HG002.hap1.bed.gz	1777749214378489	261264568	md5_base64	lU50WC2qnInA8RywIc5HXA==	2026-05-02T19:13:34.381Z	2026-06-03T15:06:58.507Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/1f398d01-343b-4fca-9c5e-88b42e6f6081/call-CpgPileup/HG002.hap1.bed.gz?generation=1777749214378489	3	FNtIdA==	lU50WC2qnInA8RywIc5HXA==	CPnzsPOnm5QDEAM=
HG002	hap1_bed_index	cpg_hap1_bed_idx	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/1f398d01-343b-4fca-9c5e-88b42e6f6081/call-CpgPileup/HG002.hap1.bed.gz.tbi	1777749228705118	1546606	md5_base64	yY/cQwQiF+QJCElHpQBjPA==	2026-05-02T19:13:48.708Z	2026-06-02T19:42:56.976Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/1f398d01-343b-4fca-9c5e-88b42e6f6081/call-CpgPileup/HG002.hap1.bed.gz.tbi?generation=1777749228705118	2	w2k9kA==	yY/cQwQiF+QJCElHpQBjPA==	CN6qm/qnm5QDEAI=
HG002	hap2_bed	cpg_hap2_bed	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/1f398d01-343b-4fca-9c5e-88b42e6f6081/call-CpgPileup/HG002.hap2.bed.gz	1777749224792995	261017267	md5_base64	NPKamB7/oTttIF5kbW/nJw==	2026-05-02T19:13:44.796Z	2026-06-03T15:48:12.757Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/1f398d01-343b-4fca-9c5e-88b42e6f6081/call-CpgPileup/HG002.hap2.bed.gz?generation=1777749224792995	3	pHR9Ww==	NPKamB7/oTttIF5kbW/nJw==	CKPHrPinm5QDEAM=
HG002	hap2_bed_index	cpg_hap2_bed_idx	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/1f398d01-343b-4fca-9c5e-88b42e6f6081/call-CpgPileup/HG002.hap2.bed.gz.tbi	1777749207755511	1545424	md5_base64	64wtIpDXm4MVPSz9vKt3AA==	2026-05-02T19:13:27.759Z	2026-06-03T14:59:01.486Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/1f398d01-343b-4fca-9c5e-88b42e6f6081/call-CpgPileup/HG002.hap2.bed.gz.tbi?generation=1777749207755511	3	0Ri6pw==	64wtIpDXm4MVPSz9vKt3AA==	CPfVnPCnm5QDEAM=
HG00232	combined_bed	cpg_combined_bed	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/1d4229f1-edeb-431b-9f29-670722ae31f5/call-CpgPileup/HG00232.combined.bed.gz	1777747830238531	339980304	md5_base64	+8wPLvmtjfQ7T4coogmKBg==	2026-05-02T18:50:30.242Z	2026-06-03T14:55:02.227Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/1d4229f1-edeb-431b-9f29-670722ae31f5/call-CpgPileup/HG00232.combined.bed.gz?generation=1777747830238531	3	+oVdTA==	+8wPLvmtjfQ7T4coogmKBg==	CMPar9+im5QDEAM=
HG00232	combined_bed_index	independently_verified_combined_bed_index	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/1d4229f1-edeb-431b-9f29-670722ae31f5/call-CpgPileup/HG00232.combined.bed.gz.tbi	1777747839423380	1684840	md5_base64	6n5wvwZs/8vSJgKrFxJTZA==	2026-05-02T18:50:39.427Z	2026-06-03T16:01:33.203Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/1d4229f1-edeb-431b-9f29-670722ae31f5/call-CpgPileup/HG00232.combined.bed.gz.tbi?generation=1777747839423380	3	E2hwhQ==	6n5wvwZs/8vSJgKrFxJTZA==	CJSn4OOim5QDEAM=
HG00232	hap1_bed	cpg_hap1_bed	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/1d4229f1-edeb-431b-9f29-670722ae31f5/call-CpgPileup/HG00232.hap1.bed.gz	1777747825677656	298446057	md5_base64	nNSf0HaLaUIEO4uV+kJI5g==	2026-05-02T18:50:25.681Z	2026-06-03T15:50:07.816Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/1d4229f1-edeb-431b-9f29-670722ae31f5/call-CpgPileup/HG00232.hap1.bed.gz?generation=1777747825677656	3	xNgdYg==	nNSf0HaLaUIEO4uV+kJI5g==	CNiqmd2im5QDEAM=
HG00232	hap1_bed_index	cpg_hap1_bed_idx	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/1d4229f1-edeb-431b-9f29-670722ae31f5/call-CpgPileup/HG00232.hap1.bed.gz.tbi	1777747841372927	1642678	md5_base64	eMNYh7d5i8I/Oy3hTJSVLw==	2026-05-02T18:50:41.376Z	2026-06-03T15:22:59.345Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/1d4229f1-edeb-431b-9f29-670722ae31f5/call-CpgPileup/HG00232.hap1.bed.gz.tbi?generation=1777747841372927	3	PMZ9Pw==	eMNYh7d5i8I/Oy3hTJSVLw==	CP+l1+Sim5QDEAM=
HG00232	hap2_bed	cpg_hap2_bed	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/1d4229f1-edeb-431b-9f29-670722ae31f5/call-CpgPileup/HG00232.hap2.bed.gz	1777747837561203	298234146	md5_base64	a9vR4K1Vlpfaw5toMH/spg==	2026-05-02T18:50:37.565Z	2026-06-03T14:41:06.882Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/1d4229f1-edeb-431b-9f29-670722ae31f5/call-CpgPileup/HG00232.hap2.bed.gz?generation=1777747837561203	3	jOxLLQ==	a9vR4K1Vlpfaw5toMH/spg==	CPPS7uKim5QDEAM=
HG00232	hap2_bed_index	cpg_hap2_bed_idx	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/1d4229f1-edeb-431b-9f29-670722ae31f5/call-CpgPileup/HG00232.hap2.bed.gz.tbi	1777747832135962	1642766	md5_base64	JpLCU34ihsJvjZPFqtKdxQ==	2026-05-02T18:50:32.139Z	2026-06-02T20:08:35.199Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/1d4229f1-edeb-431b-9f29-670722ae31f5/call-CpgPileup/HG00232.hap2.bed.gz.tbi?generation=1777747832135962	2	xfL0JQ==	JpLCU34ihsJvjZPFqtKdxQ==	CJrCo+Cim5QDEAI=
HG00235	combined_bed	cpg_combined_bed	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/6822ad53-fc61-4410-9a9a-8e8306f06452/call-CpgPileup/HG00235.combined.bed.gz	1777748903728192	331333742	md5_base64	CiHQ98e/clLAS6No0TZQig==	2026-05-02T19:08:23.733Z	2026-06-02T19:47:57.645Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/6822ad53-fc61-4410-9a9a-8e8306f06452/call-CpgPileup/HG00235.combined.bed.gz?generation=1777748903728192	2	fihbOA==	CiHQ98e/clLAS6No0TZQig==	CMCooN+mm5QDEAI=
HG00235	combined_bed_index	independently_verified_combined_bed_index	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/6822ad53-fc61-4410-9a9a-8e8306f06452/call-CpgPileup/HG00235.combined.bed.gz.tbi	1777748869411246	1684516	md5_base64	93UVnyPswQW3v7FLQIrvQg==	2026-05-02T19:07:49.415Z	2026-06-03T15:51:58.949Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/6822ad53-fc61-4410-9a9a-8e8306f06452/call-CpgPileup/HG00235.combined.bed.gz.tbi?generation=1777748869411246	3	2EBIsg==	93UVnyPswQW3v7FLQIrvQg==	CK7j8c6mm5QDEAM=
HG00235	hap1_bed	cpg_hap1_bed	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/6822ad53-fc61-4410-9a9a-8e8306f06452/call-CpgPileup/HG00235.hap1.bed.gz	1777748886878275	295128963	md5_base64	UVSnSoj2dzVyxcAR24btEA==	2026-05-02T19:08:06.882Z	2026-06-03T15:13:05.399Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/6822ad53-fc61-4410-9a9a-8e8306f06452/call-CpgPileup/HG00235.hap1.bed.gz?generation=1777748886878275	3	bDU7Dw==	UVSnSoj2dzVyxcAR24btEA==	CMPwm9emm5QDEAM=
HG00235	hap1_bed_index	cpg_hap1_bed_idx	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/6822ad53-fc61-4410-9a9a-8e8306f06452/call-CpgPileup/HG00235.hap1.bed.gz.tbi	1777748888807905	1657132	md5_base64	4LC/Ab0CS1KG77Iq4cOkfQ==	2026-05-02T19:08:08.811Z	2026-06-02T20:19:30.535Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/6822ad53-fc61-4410-9a9a-8e8306f06452/call-CpgPileup/HG00235.hap1.bed.gz.tbi?generation=1777748888807905	2	OvqJlw==	4LC/Ab0CS1KG77Iq4cOkfQ==	COHTkdimm5QDEAI=
HG00235	hap2_bed	cpg_hap2_bed	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/6822ad53-fc61-4410-9a9a-8e8306f06452/call-CpgPileup/HG00235.hap2.bed.gz	1777748913349920	295013582	md5_base64	QTZ0c14aI9zbmTsXQPMgCA==	2026-05-02T19:08:33.354Z	2026-06-03T14:31:02.196Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/6822ad53-fc61-4410-9a9a-8e8306f06452/call-CpgPileup/HG00235.hap2.bed.gz?generation=1777748913349920	3	B9HMqg==	QTZ0c14aI9zbmTsXQPMgCA==	CKDK6+Omm5QDEAM=
HG00235	hap2_bed_index	cpg_hap2_bed_idx	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/6822ad53-fc61-4410-9a9a-8e8306f06452/call-CpgPileup/HG00235.hap2.bed.gz.tbi	1777748890762982	1656331	md5_base64	l1Dl0B99NT67ZC/plOzdxg==	2026-05-02T19:08:10.766Z	2026-06-03T15:52:15.819Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/6822ad53-fc61-4410-9a9a-8e8306f06452/call-CpgPileup/HG00235.hap2.bed.gz.tbi?generation=1777748890762982	3	sY7C+w==	l1Dl0B99NT67ZC/plOzdxg==	COb9iNmmm5QDEAM=
HG00253	combined_bed	cpg_combined_bed	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/87c1f561-218c-486b-8490-4f1d11bc4259/call-CpgPileup/HG00253.combined.bed.gz	1777748352892856	333874878	md5_base64	McyoeUX0qOIjyJZ6vV40zQ==	2026-05-02T18:59:12.897Z	2026-06-03T15:07:59.915Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/87c1f561-218c-486b-8490-4f1d11bc4259/call-CpgPileup/HG00253.combined.bed.gz?generation=1777748352892856	3	4eA1WQ==	McyoeUX0qOIjyJZ6vV40zQ==	CLj/y9ikm5QDEAM=
HG00253	combined_bed_index	independently_verified_combined_bed_index	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/87c1f561-218c-486b-8490-4f1d11bc4259/call-CpgPileup/HG00253.combined.bed.gz.tbi	1777748325346567	1684440	md5_base64	d1YB8uXJh5s8T41oZHOyZA==	2026-05-02T18:58:45.350Z	2026-06-02T20:11:47.384Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/87c1f561-218c-486b-8490-4f1d11bc4259/call-CpgPileup/HG00253.combined.bed.gz.tbi?generation=1777748325346567	2	ak2nmA==	d1YB8uXJh5s8T41oZHOyZA==	CIfausukm5QDEAI=
HG00253	hap1_bed	cpg_hap1_bed	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/87c1f561-218c-486b-8490-4f1d11bc4259/call-CpgPileup/HG00253.hap1.bed.gz	1777748333440916	297147944	md5_base64	PvEO5sS3EwFM1grajZ1vrw==	2026-05-02T18:58:53.445Z	2026-06-03T15:46:00.893Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/87c1f561-218c-486b-8490-4f1d11bc4259/call-CpgPileup/HG00253.hap1.bed.gz?generation=1777748333440916	3	+q8HbA==	PvEO5sS3EwFM1grajZ1vrw==	CJTfqM+km5QDEAM=
HG00253	hap1_bed_index	cpg_hap1_bed_idx	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/87c1f561-218c-486b-8490-4f1d11bc4259/call-CpgPileup/HG00253.hap1.bed.gz.tbi	1777748335493607	1656774	md5_base64	YWcvFYwWX7Bm12CM7F9sZw==	2026-05-02T18:58:55.496Z	2026-06-02T19:55:02.693Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/87c1f561-218c-486b-8490-4f1d11bc4259/call-CpgPileup/HG00253.hap1.bed.gz.tbi?generation=1777748335493607	2	lLn0UA==	YWcvFYwWX7Bm12CM7F9sZw==	COeDptCkm5QDEAI=
HG00253	hap2_bed	cpg_hap2_bed	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/87c1f561-218c-486b-8490-4f1d11bc4259/call-CpgPileup/HG00253.hap2.bed.gz	1777748345594465	297417984	md5_base64	kAJxI+Li9pIkieJ7NVR/yA==	2026-05-02T18:59:05.599Z	2026-06-03T15:21:07.795Z	gs://fc-fd42e80c-b41e-4e60-a9cf-b7c0ade168c4/submissions/a1e9b9ce-0d67-4d42-b107-b9821f44dd60/MethylationProfiling/87c1f561-218c-486b-8490-4f1d11bc4259/call-CpgPileup/HG00253.hap2.bed.gz?generation=1777748345594465	3	+JnaxQ==	kAJxI+Li9pIkieJ7NVR/yA==	COHEjtWkm5QDEAM=
